0.529,0
1.556,-0.895
2.584,-1.243
3.615,-1.712
4.649,-8.29
5.68,-2.091
6.711,-5.864
7.742,-4.895
8.773,-1.918
9.804,-5.656
10.834,-2.158
11.866,-4.742
12.897,-5.31
13.927,-2.34
14.958,-4.578
15.989,-10.835
17.02,-1.585
18.051,-6.713
19.082,-2.156
20.116,-5.92
21.151,-9.859
22.185,-0.731
23.219,-26.314
24.253,-12.121
25.288,-14.265
26.322,-30.205
27.356,-3.57
29.421,-5.886
30.454,-7.976
31.487,-8.361
32.517,-28.845
33.552,-5.704
34.586,-5.976
35.62,-1.877
36.655,-3.811
37.686,-11.829
38.72,0.411
39.754,0.243
40.788,-2.11
41.823,-9.92
42.857,-3.939
43.891,-6.083
44.925,-2.75
45.96,-2.369
46.994,-4.285
48.028,-4.298
49.063,-4.774
50.097,-4.12
51.149,-4.803
52.182,-1.303
53.217,-2.529
54.251,-10.317
55.285,-11.774
56.319,-19.126
58.388,-36.447
59.422,-31.627
62.525,-47.202
63.559,-48.83
64.594,-50.396
65.628,-50.449
66.663,-49.803
67.695,-28.474
68.728,-73.277
69.762,-50.438
70.795,-64.547
71.827,-56.991
72.861,-29.535
73.896,-70.766
74.93,-27.387
75.964,-74.123
76.999,-33.797
78.033,-54.982
79.067,-48.436
80.101,-48.885
81.136,-45.774
82.17,-50.372
83.204,-53.286
84.239,-52.194
85.273,-51.157
86.307,-56.236
87.341,-53.183
88.376,-48.128
89.41,-50.098
90.442,-49.469
91.475,-51.933
92.509,-49.422
93.544,-47.538
94.576,-49.783
95.609,-38.193
96.643,-50.286
97.677,-44.798
98.712,-50.374
99.745,-72.142
100.777,-35.619
101.811,-57.817
102.846,-72.951
103.88,-39.398
104.914,-53.531
105.948,-16.798
106.983,-27.868
108.017,-45.224
109.049,-60.434
110.082,-79.515
111.116,-51.481
112.151,-53.934
113.185,-53.755
114.219,-53.698
115.254,-55.302
116.288,-56.415
117.322,-55.17
118.356,-58.506
119.391,-55.32
120.425,-55.591
121.459,-56.716
122.494,-57.645
123.528,-57.433
124.562,-59.07
125.597,-60.695
126.631,-57.619
127.665,-58.743
128.699,-60.077
129.734,-56.607
130.768,-56.725
131.802,-57.951
132.837,-56.539
133.871,-60.507
134.905,-60.016
135.939,-60.151
136.974,-60.471
138.008,-60.443
139.042,-60.122
140.077,-64.176
141.108,-62.247
142.142,-59.859
143.176,-64.079
144.21,-60.161
145.245,-63.368
146.279,-69.528
147.313,-54.344
148.347,-58.603
149.382,-70.253
150.416,-60.815
151.45,-65.303
152.485,-76.839
153.519,-61.98
154.553,-116.989
155.587,-86.946
156.622,-118.208
157.656,-41.828
158.69,-80.108
159.725,-115.631
160.759,-63.595
161.793,-44.462
162.827,-66.314
163.862,-43.722
164.896,-32.642
165.93,-50.661
166.964,-51.423
167.999,-83.467
169.033,-58.631
170.067,-66.852
171.108,-63.644
172.143,-66.055
173.177,-65.664
174.211,-66.61
175.245,-68.955
176.28,-49.222
177.314,-73.798
178.349,-69.77
179.381,-80.594
180.417,-47.3
181.451,-52.932
182.486,-59.934
183.52,-53.211
184.554,-57.917
185.589,-82.756
186.623,-98.81
187.657,-72.472
188.691,-70.255
189.726,-71.78
190.76,-87.802
191.794,-55.363
192.829,-70.247
193.863,-64.888
194.897,-68.83
195.931,-67.458
196.966,-65.728
198,-68.376
199.034,-68.316
200.069,-68.55
201.103,-67.674
202.137,-69.478
203.171,-73.436
204.206,-69.682
205.24,-78.218
206.274,-93.71
207.309,-81.549
208.343,-62.527
209.377,-69.046
210.411,-95.796
211.446,-61.003
212.48,-75.708
213.514,-16.851
214.549,-78.423
215.583,-46.768
216.617,-64.142
217.651,-78.9
218.686,-121.056
219.72,-75.127
220.754,-65.889
221.789,-76.814
222.823,-76.087
223.857,-56.697
224.891,-73.641
225.926,-91.91
226.96,-64.917
227.994,-64.906
229.029,-71.162
230.063,-78.032
231.097,-77.923
232.131,-77.643
233.166,-74.884
234.2,-75.512
235.234,-77.778
236.268,-81.003
237.303,-94.797
238.337,-68.225
239.371,-87.196
240.406,-86.696
241.44,-96.997
242.474,-80.636
243.508,-84.035
244.543,-65.506
245.577,-69.859
246.611,-73.419
247.646,-88.609
248.68,-86.626
249.714,-39.257
250.749,-76.767
251.783,-72.759
252.817,-83.455
253.851,-91.176
254.886,-95.406
255.92,-60.294
256.954,-81.67
257.988,-75.049
259.023,-89.484
260.057,-74.766
261.091,-82.336
262.126,-80.122
263.16,-80.339
264.194,-79.148
265.228,-81.237
266.263,-81.732
267.297,-82.951
268.331,-81.963
269.366,-80.011
270.4,-82.936
271.434,-83.147
272.468,-82.41
273.503,-82.089
274.537,-81.22
275.572,-83.217
276.606,-81.606
277.64,-84.897
278.674,-81.812
279.706,-82.88
280.74,-81.15
281.774,-83.583
282.808,-82.179
283.842,-83.688
284.877,-83.776
285.911,-83.856
286.945,-83.098
287.98,-85.387
289.014,-84.702
290.048,-84.22
291.096,-83.923
292.13,-84.696
293.164,-86.201
294.199,-83.252
295.233,-63.888
296.267,-77.578
297.302,-89.24
298.336,-69.099
299.37,-83.158
300.404,-76.427
301.439,-88.273
302.473,-88.17
303.507,-90.024
304.545,-81.665
305.579,-86.118
306.617,-85.157
307.651,-85.054
308.685,-88.87
309.72,-85.584
310.752,-85.924
311.785,-88.226
312.819,-85.804
313.854,-89.795
314.888,-88.599
315.922,-88.174
316.956,-87.188
317.991,-88.605
319.025,-89.803
320.059,-88.722
321.095,-90.528
322.128,-88.134
323.162,-89.409
324.196,-86.748
325.231,-88.497
326.265,-86.838
327.299,-91.123
328.333,-91.001
329.368,-88.976
330.402,-88.359
331.436,-90.525
332.471,-92.216
333.505,-88.685
334.539,-88.825
335.574,-88.673
336.608,-89.897
337.642,-87.855
338.677,-91.663
339.711,-92.41
340.745,-86.769
341.779,-94.026
342.814,-91.091
343.848,-89.101
344.882,-89.711
345.917,-86.429
346.951,-92.208
347.985,-90.499
349.019,-85.629
350.054,-84.45
351.088,-75.029
352.122,-90.327
353.156,-93.647
354.191,-92.991
354.851,-90.201
355.885,-77.91
356.919,-89.004
357.953,-93.582
358.988,-87.628
360.022,-96.684
361.056,-87.884
362.091,-104.521
365.193,-107.246
366.228,-52.578
367.262,-63.194
368.296,-96.572
369.331,-72.022
370.365,-97.888
371.398,-91.44
372.433,-93.137
373.468,-94.778
374.502,-96.267
375.536,-94.497
376.57,-96.197
377.605,-94.62
378.639,-96.233
379.673,-96.107
380.708,-97.317
381.742,-95.661
382.776,-93.887
383.81,-95.278
384.845,-92.838
385.879,-95.53
386.913,-96.547
387.948,-94.817
388.982,-95.937
390.015,-96.295
391.051,-96.1
392.085,-95.236
393.119,-94.847
394.154,-94.895
395.188,-94.876
396.222,-96.744
397.256,-99.245
398.291,-102.465
399.325,-97.652
400.359,-89.108
401.393,-116.198
402.428,-91.584
403.462,-76.376
404.496,-100.166
405.531,-80.876
406.565,-84.966
407.599,-105.651
408.632,-91.013
409.668,-95.147
410.712,-99.162
411.746,-97.333
412.781,-100.238
413.815,-102.521
414.849,-94.172
415.884,-99.625
416.918,-99.192
417.952,-98.922
418.986,-101.163
420.021,-100.606
421.055,-99.737
422.089,-96.776
423.124,-99.468
424.158,-98.653
425.191,-99.769
426.226,-100.2
427.261,-98.79
428.295,-99.886
429.329,-98.957
430.364,-101.547
431.398,-95.861
432.432,-97.642
433.466,-102.452
434.501,-100.489
435.535,-101.179
436.569,-99.947
437.604,-100.345
438.638,-100.491
439.672,-99
440.706,-101.041
441.741,-99.36
442.775,-101.657
443.808,-103.144
444.844,-102.514
445.878,-100.977
446.912,-103.684
447.946,-99.567
448.981,-100.62
450.015,-102.467
451.049,-98.35
452.084,-100.559
453.118,-102.416
454.152,-99.334
455.187,-102.598
456.221,-101.914
457.255,-99.791
458.289,-100.28
459.324,-100.604
460.358,-103.141
461.392,-100.804
462.425,-102.581
463.461,-101.837
464.495,-101.725
465.529,-101.891
